#{"t_start": 1784626413.871989, "env_id": "LunarLander-v3"}
r,l,t
132.087641,1000,342.315781
174.241949,377,342.819472
124.560545,1000,343.273995
142.544035,1000,344.137112
178.801739,1000,344.542195
1.107696,225,344.614972
219.918129,367,344.769053
168.632969,1000,345.563166
-13.009101,292,345.667532
141.871121,1000,346.166426
123.003676,1000,347.102433
131.99632,1000,347.573063
124.588662,1000,348.482652
188.937559,333,348.617271
-0.713334,197,348.675387
197.100528,384,348.834363
166.694872,1000,349.807869
134.482489,1000,350.235039
152.862873,1000,351.026803
123.518291,1000,351.495592
135.388905,1000,352.420695
122.492081,1000,353.040129
127.649543,1000,353.828566
155.121479,1000,354.370612
179.117288,1000,355.120529
143.566425,1000,355.568071
183.598156,1000,356.355548
184.326768,1000,356.777384
119.205147,1000,357.580577
146.755103,1000,357.969228
175.591028,1000,359.873378
169.714067,1000,360.357558
159.916737,1000,361.128089
168.813364,1000,361.565099
159.978996,1000,362.324695
181.141865,1000,362.873453
244.376524,330,362.985677
177.745299,1000,363.732404
147.238862,1000,364.203036
133.980748,1000,365.212078
220.879286,372,365.332899
135.843153,1000,365.945097
140.712842,1000,366.840346
194.520564,1000,367.217838
131.117798,1000,368.071796
165.549992,1000,368.473809
117.183147,1000,369.450352
141.84569,1000,369.94995
129.776503,1000,370.833043
